                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.1832,                 1.4767,                 1.2913,                0.63953,                0.49445,                0.54268,                0.38896,                 1.0712,                 1.1593,                 1.1923,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.1857,                 1.4722,                 1.2894,                0.63852,                0.49342,                0.54305,                0.38929,                 1.0706,                 1.1584,                 1.1913,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.1827,                 1.4788,                 1.2896,                0.63971,                0.49347,                0.54301,                0.38989,                 1.0699,                 1.1576,                 1.1906,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.1813,                 1.4763,                  1.289,                0.64172,                0.49534,                0.54407,                0.39065,                 1.0697,                 1.1572,                 1.1904,               0.008218,               0.008218,               0.008218
                     92,                 1.1822,                 1.4723,                 1.2875,                0.64814,                0.49326,                0.54446,                0.39107,                  1.069,                 1.1559,                   1.19,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.1799,                 1.4725,                 1.2869,                 0.6409,                0.49453,                0.54448,                0.39091,                 1.0684,                 1.1549,                 1.1891,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.1818,                  1.469,                 1.2862,                0.65083,                0.49331,                0.54555,                0.39162,                 1.0683,                 1.1536,                 1.1886,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.1796,                 1.4736,                 1.2875,                 0.6457,                0.49682,                0.54577,                0.39147,                  1.067,                 1.1531,                 1.1871,              0.0081388,              0.0081388,              0.0081388
                     96,                  1.183,                 1.4658,                 1.2866,                0.64562,                0.49912,                0.54586,                0.39171,                 1.0671,                  1.152,                 1.1865,               0.008119,               0.008119,               0.008119
                     97,                 1.1797,                 1.4681,                 1.2856,                 0.6414,                0.50022,                0.54574,                0.39177,                 1.0669,                 1.1514,                 1.1861,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.1792,                 1.4628,                 1.2846,                0.64137,                0.50054,                0.54553,                0.39188,                 1.0672,                 1.1508,                 1.1861,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.1782,                 1.4686,                 1.2845,                0.64124,                 0.5012,                0.54555,                0.39192,                 1.0673,                 1.1503,                 1.1863,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.1794,                 1.4627,                 1.2833,                 0.6434,                0.50056,                0.54657,                0.39216,                 1.0669,                 1.1489,                 1.1852,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.1728,                 1.4632,                  1.281,                0.64543,                0.50153,                0.54683,                0.39247,                 1.0665,                 1.1483,                 1.1845,                0.00802,                0.00802,                0.00802
                    102,                 1.1749,                 1.4633,                 1.2811,                0.65645,                0.49674,                0.54711,                0.39246,                 1.0659,                 1.1481,                 1.1841,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.1753,                 1.4624,                 1.2817,                0.65399,                0.49599,                0.54712,                0.39298,                 1.0651,                 1.1479,                 1.1832,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.1768,                 1.4587,                 1.2825,                0.65288,                 0.4962,                0.54767,                0.39315,                 1.0651,                 1.1468,                 1.1829,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.1733,                 1.4596,                 1.2809,                 0.6528,                0.49714,                0.54808,                0.39343,                 1.0646,                 1.1462,                 1.1827,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.1758,                 1.4601,                  1.282,                0.64838,                0.49979,                0.54847,                0.39375,                 1.0637,                 1.1448,                 1.1821,               0.007921,               0.007921,               0.007921
                    107,                 1.1746,                 1.4521,                 1.2822,                0.65242,                0.49933,                0.54892,                0.39423,                 1.0637,                 1.1444,                 1.1816,              0.0079012,              0.0079012,              0.0079012
                    108,                  1.171,                 1.4505,                 1.2775,                0.64744,                0.50207,                0.54884,                0.39418,                 1.0642,                 1.1438,                 1.1811,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.1749,                 1.4543,                 1.2806,                0.63858,                0.50622,                0.54895,                0.39469,                 1.0638,                 1.1429,                 1.1804,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.1753,                 1.4518,                 1.2785,                0.64206,                0.50362,                0.54874,                0.39488,                 1.0642,                 1.1418,                 1.1803,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.1734,                  1.451,                 1.2776,                0.65121,                0.49873,                0.54913,                0.39526,                 1.0638,                 1.1414,                 1.1798,               0.007822,               0.007822,               0.007822
                    112,                 1.1728,                 1.4506,                 1.2789,                0.64907,                0.50094,                0.54989,                0.39554,                  1.063,                 1.1404,                 1.1788,              0.0078022,              0.0078022,              0.0078022
                    113,                  1.174,                 1.4523,                 1.2784,                 0.6474,                 0.5033,                0.55004,                0.39537,                 1.0637,                   1.14,                 1.1794,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.1735,                 1.4517,                 1.2757,                0.64243,                0.50359,                0.55057,                0.39542,                 1.0639,                 1.1394,                 1.1792,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.1706,                 1.4488,                 1.2762,                0.64736,                0.50252,                0.55059,                0.39568,                 1.0635,                 1.1384,                 1.1789,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.1753,                 1.4434,                 1.2759,                0.65079,                0.49862,                0.55072,                0.39552,                 1.0632,                 1.1382,                 1.1783,               0.007723,               0.007723,               0.007723
                    117,                 1.1694,                 1.4493,                 1.2775,                0.64883,                0.50025,                0.55131,                0.39572,                 1.0631,                 1.1376,                  1.178,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.1728,                 1.4418,                 1.2763,                0.64298,                0.50484,                0.55174,                0.39608,                 1.0628,                 1.1364,                 1.1773,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.1707,                 1.4453,                 1.2752,                0.65003,                0.50272,                0.55249,                0.39635,                 1.0623,                  1.136,                 1.1769,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.1681,                 1.4396,                 1.2744,                0.64865,                0.50095,                0.55292,                0.39685,                 1.0616,                 1.1352,                 1.1764,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.1696,                  1.441,                 1.2738,                0.64355,                0.50415,                0.55204,                0.39604,                  1.062,                 1.1346,                 1.1763,               0.007624,               0.007624,               0.007624
                    122,                  1.167,                 1.4419,                  1.274,                0.63686,                0.50675,                0.55301,                0.39687,                 1.0618,                  1.134,                 1.1758,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.1693,                 1.4402,                 1.2714,                0.63877,                0.50634,                0.55264,                0.39705,                 1.0607,                 1.1332,                  1.175,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.1673,                 1.4394,                 1.2731,                0.63359,                0.50984,                0.55248,                0.39741,                   1.06,                 1.1327,                 1.1742,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.1674,                 1.4387,                 1.2731,                0.63437,                0.50939,                0.55237,                0.39758,                 1.0596,                 1.1313,                 1.1738,              0.0075448,              0.0075448,              0.0075448
