                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                   1.06,                 1.4027,                 1.4687,                0.73968,                0.64826,                0.73271,                0.51927,                 1.0606,                 1.0731,                 1.4551,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.0561,                 1.4054,                 1.4667,                0.74297,                0.64767,                0.73392,                0.52002,                 1.0603,                  1.071,                 1.4546,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.0548,                 1.3906,                 1.4653,                0.74084,                 0.6498,                 0.7346,                 0.5204,                 1.0595,                  1.069,                 1.4534,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.0676,                 1.3933,                 1.4667,                0.74123,                0.65174,                0.73554,                0.52128,                  1.059,                  1.067,                 1.4525,               0.008713,               0.008713,               0.008713
                     67,                 1.0492,                 1.3807,                 1.4594,                0.73782,                0.65539,                0.73632,                 0.5219,                 1.0582,                  1.065,                 1.4517,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.0516,                 1.3783,                 1.4588,                0.73449,                0.65816,                 0.7367,                0.52234,                 1.0575,                 1.0628,                 1.4509,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.0341,                 1.3587,                 1.4499,                0.74132,                0.65498,                0.73771,                0.52358,                 1.0567,                 1.0607,                 1.4501,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.0496,                 1.3602,                 1.4586,                0.74427,                0.65443,                0.73871,                0.52443,                 1.0561,                 1.0586,                 1.4493,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.0432,                 1.3565,                 1.4542,                0.74624,                 0.6546,                0.73932,                0.52507,                 1.0555,                 1.0568,                 1.4487,               0.008614,               0.008614,               0.008614
                     72,                  1.039,                 1.3492,                 1.4491,                0.74222,                0.65814,                0.73981,                 0.5253,                  1.055,                 1.0546,                 1.4482,              0.0085942,              0.0085942,              0.0085942
