                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.1283,                 1.4158,                 1.3067,                0.64764,                0.50698,                0.55313,                 0.4001,                 1.0255,                 1.1233,                 1.2135,               0.008911,               0.008911,               0.008911
                     35,                   1.13,                 1.4099,                 1.3039,                0.64164,                0.51111,                0.55541,                0.40212,                 1.0235,                 1.1187,                 1.2111,               0.008878,               0.008878,               0.008878
                     36,                 1.1278,                 1.4022,                 1.3023,                0.64218,                0.51368,                0.55708,                 0.4039,                 1.0213,                 1.1141,                 1.2087,               0.008845,               0.008845,               0.008845
                     37,                 1.1214,                 1.3994,                 1.2997,                0.64804,                0.51355,                0.55865,                0.40577,                 1.0192,                 1.1101,                 1.2063,               0.008812,               0.008812,               0.008812
                     38,                 1.1239,                 1.3987,                 1.2997,                0.64454,                 0.5156,                0.56029,                0.40687,                 1.0178,                 1.1059,                 1.2044,               0.008779,               0.008779,               0.008779
                     39,                 1.1239,                 1.3906,                 1.2971,                0.64099,                0.51793,                0.56142,                0.40777,                 1.0169,                 1.1032,                 1.2028,               0.008746,               0.008746,               0.008746
                     40,                 1.1257,                 1.3903,                 1.2968,                0.64013,                 0.5179,                0.56276,                0.40895,                 1.0144,                 1.1006,                    1.2,               0.008713,               0.008713,               0.008713
                     41,                 1.1243,                 1.3884,                 1.2948,                0.63929,                0.52019,                0.56364,                0.41016,                 1.0128,                 1.0976,                 1.1981,                0.00868,                0.00868,                0.00868
                     42,                 1.1221,                 1.3902,                 1.2942,                0.65075,                0.51861,                 0.5654,                0.41141,                 1.0117,                 1.0947,                 1.1966,               0.008647,               0.008647,               0.008647
                     43,                  1.118,                 1.3816,                 1.2921,                0.65864,                0.51564,                0.56735,                 0.4131,                   1.01,                 1.0918,                 1.1942,               0.008614,               0.008614,               0.008614
                     44,                 1.1173,                 1.3787,                   1.29,                0.65365,                0.51783,                0.56783,                0.41368,                  1.009,                 1.0889,                 1.1928,               0.008581,               0.008581,               0.008581
                     45,                 1.1163,                  1.374,                 1.2887,                0.65624,                0.51825,                0.56931,                0.41491,                 1.0078,                 1.0868,                  1.191,               0.008548,               0.008548,               0.008548
                     46,                 1.1178,                 1.3747,                 1.2883,                0.65735,                0.51884,                0.57121,                0.41622,                 1.0076,                 1.0831,                   1.19,               0.008515,               0.008515,               0.008515
                     47,                 1.1154,                 1.3718,                 1.2869,                0.65844,                0.51952,                0.57257,                0.41716,                 1.0065,                 1.0798,                 1.1889,               0.008482,               0.008482,               0.008482
                     48,                 1.1111,                 1.3671,                 1.2853,                0.65881,                 0.5214,                0.57397,                0.41882,                 1.0055,                 1.0778,                 1.1874,               0.008449,               0.008449,               0.008449
                     49,                 1.1117,                 1.3676,                 1.2846,                0.66214,                0.52238,                0.57527,                0.42032,                 1.0052,                 1.0758,                 1.1869,               0.008416,               0.008416,               0.008416
                     50,                   1.11,                 1.3641,                 1.2829,                0.66623,                0.52109,                0.57635,                  0.421,                 1.0045,                 1.0743,                 1.1856,               0.008383,               0.008383,               0.008383
                     51,                 1.1099,                 1.3595,                 1.2799,                0.66225,                0.52459,                0.57676,                0.42178,                 1.0035,                 1.0723,                 1.1841,                0.00835,                0.00835,                0.00835
                     52,                 1.1086,                 1.3538,                 1.2791,                0.65886,                0.52751,                0.57787,                0.42229,                 1.0031,                 1.0701,                 1.1831,               0.008317,               0.008317,               0.008317
                     53,                 1.1097,                  1.351,                 1.2784,                0.65789,                0.52734,                0.57862,                0.42264,                 1.0026,                 1.0688,                 1.1825,               0.008284,               0.008284,               0.008284
                     54,                 1.1071,                 1.3563,                 1.2784,                0.66776,                0.52488,                0.57984,                0.42401,                 1.0011,                 1.0664,                 1.1806,               0.008251,               0.008251,               0.008251
                     55,                 1.1043,                 1.3476,                 1.2754,                0.66803,                0.52679,                 0.5804,                0.42416,                0.99956,                 1.0645,                 1.1792,               0.008218,               0.008218,               0.008218
                     56,                 1.1035,                 1.3484,                 1.2752,                0.66807,                0.52741,                0.58125,                0.42496,                0.99929,                 1.0621,                 1.1784,               0.008185,               0.008185,               0.008185
                     57,                 1.1061,                 1.3446,                 1.2753,                0.66619,                 0.5293,                0.58195,                0.42581,                0.99911,                   1.06,                 1.1777,               0.008152,               0.008152,               0.008152
                     58,                 1.0996,                 1.3396,                 1.2722,                0.66448,                0.53146,                0.58203,                0.42629,                0.99808,                 1.0576,                 1.1765,               0.008119,               0.008119,               0.008119
                     59,                 1.1031,                 1.3441,                 1.2743,                0.67538,                0.52537,                0.58301,                0.42754,                0.99802,                 1.0568,                 1.1762,               0.008086,               0.008086,               0.008086
                     60,                 1.1022,                  1.342,                 1.2724,                0.67549,                0.52739,                0.58374,                 0.4279,                0.99705,                 1.0553,                 1.1749,               0.008053,               0.008053,               0.008053
                     61,                 1.1023,                 1.3382,                 1.2707,                0.67616,                0.52703,                0.58497,                0.42872,                0.99673,                 1.0544,                 1.1738,                0.00802,                0.00802,                0.00802
                     62,                 1.0998,                 1.3345,                 1.2695,                0.66402,                0.53406,                0.58518,                0.42883,                0.99626,                  1.053,                 1.1731,               0.007987,               0.007987,               0.007987
                     63,                 1.0978,                 1.3333,                 1.2676,                0.67037,                0.53197,                0.58587,                0.42903,                0.99574,                 1.0514,                 1.1725,               0.007954,               0.007954,               0.007954
                     64,                 1.1005,                  1.332,                 1.2698,                0.67257,                0.53356,                0.58657,                0.43007,                0.99539,                 1.0497,                 1.1716,               0.007921,               0.007921,               0.007921
                     65,                 1.0999,                 1.3317,                 1.2694,                0.67177,                0.53445,                0.58722,                0.43038,                0.99441,                 1.0482,                 1.1707,               0.007888,               0.007888,               0.007888
                     66,                 1.0947,                  1.325,                 1.2637,                0.67474,                0.53484,                0.58782,                0.43104,                0.99366,                 1.0465,                 1.1697,               0.007855,               0.007855,               0.007855
                     67,                 1.0955,                  1.327,                 1.2671,                 0.6739,                0.53372,                0.58852,                0.43144,                 0.9936,                 1.0456,                  1.169,               0.007822,               0.007822,               0.007822
                     68,                  1.094,                 1.3236,                  1.266,                 0.6692,                0.53861,                0.58936,                0.43236,                0.99242,                 1.0438,                 1.1681,               0.007789,               0.007789,               0.007789
                     69,                 1.0965,                 1.3226,                 1.2662,                0.67009,                0.53912,                0.58953,                 0.4329,                0.99156,                 1.0433,                 1.1671,               0.007756,               0.007756,               0.007756
                     70,                 1.0936,                 1.3158,                 1.2617,                0.66838,                0.54013,                 0.5907,                0.43344,                0.99103,                 1.0421,                 1.1666,               0.007723,               0.007723,               0.007723
                     71,                 1.0922,                 1.3164,                 1.2618,                0.66378,                0.54365,                0.59163,                0.43413,                 0.9906,                 1.0406,                 1.1658,                0.00769,                0.00769,                0.00769
                     72,                  1.095,                 1.3175,                 1.2613,                0.66551,                0.54467,                 0.5921,                 0.4347,                 0.9895,                 1.0394,                 1.1644,               0.007657,               0.007657,               0.007657
                     73,                 1.0922,                 1.3138,                 1.2635,                0.66181,                0.54804,                 0.5921,                0.43465,                0.98942,                 1.0384,                 1.1642,               0.007624,               0.007624,               0.007624
                     74,                 1.0956,                 1.3098,                 1.2608,                 0.6666,                0.54415,                0.59209,                 0.4354,                0.98884,                 1.0374,                 1.1634,               0.007591,               0.007591,               0.007591
                     75,                 1.0908,                 1.3103,                 1.2604,                0.66319,                0.54787,                0.59225,                0.43584,                0.98853,                 1.0364,                 1.1627,               0.007558,               0.007558,               0.007558
                     76,                 1.0926,                 1.3054,                 1.2593,                 0.6641,                0.54785,                0.59278,                  0.436,                0.98847,                 1.0351,                 1.1625,               0.007525,               0.007525,               0.007525
                     77,                  1.089,                  1.302,                 1.2587,                0.66454,                0.54773,                0.59354,                0.43651,                0.98787,                  1.035,                 1.1623,               0.007492,               0.007492,               0.007492
                     78,                 1.0922,                 1.3061,                 1.2581,                0.66591,                0.54899,                0.59441,                 0.4368,                  0.988,                 1.0341,                 1.1624,               0.007459,               0.007459,               0.007459
                     79,                 1.0859,                 1.3021,                 1.2574,                0.66544,                0.55024,                0.59512,                0.43744,                0.98734,                 1.0326,                 1.1619,               0.007426,               0.007426,               0.007426
                     80,                 1.0872,                 1.2985,                 1.2552,                0.66356,                 0.5517,                 0.5955,                0.43818,                0.98646,                 1.0317,                 1.1608,               0.007393,               0.007393,               0.007393
                     81,                 1.0861,                 1.3002,                 1.2553,                0.66771,                0.54982,                0.59588,                0.43795,                0.98553,                 1.0305,                 1.1596,                0.00736,                0.00736,                0.00736
                     82,                 1.0884,                 1.2976,                 1.2543,                0.66713,                0.55227,                0.59699,                0.43902,                0.98576,                 1.0295,                 1.1594,               0.007327,               0.007327,               0.007327
                     83,                 1.0862,                 1.2973,                 1.2537,                0.66764,                0.54998,                0.59662,                0.43857,                0.98647,                 1.0287,                 1.1597,               0.007294,               0.007294,               0.007294
                     84,                 1.0878,                 1.2913,                 1.2535,                0.67044,                0.54998,                0.59737,                0.43869,                0.98722,                 1.0273,                 1.1597,               0.007261,               0.007261,               0.007261
                     85,                 1.0837,                 1.2943,                 1.2545,                 0.6707,                0.55065,                0.59792,                0.43901,                0.98732,                 1.0266,                 1.1598,               0.007228,               0.007228,               0.007228
                     86,                 1.0856,                 1.2935,                 1.2512,                0.67297,                0.55267,                0.59872,                 0.4399,                0.98643,                  1.025,                  1.159,               0.007195,               0.007195,               0.007195
                     87,                 1.0857,                 1.2981,                 1.2534,                0.67617,                0.54987,                0.59917,                 0.4404,                0.98612,                  1.024,                 1.1588,               0.007162,               0.007162,               0.007162
                     88,                 1.0818,                 1.2867,                 1.2501,                0.67765,                0.54861,                0.59994,                0.44072,                0.98579,                 1.0236,                 1.1579,               0.007129,               0.007129,               0.007129
                     89,                 1.0829,                 1.2817,                  1.249,                0.67456,                0.55041,                0.60017,                 0.4414,                0.98453,                 1.0227,                 1.1568,               0.007096,               0.007096,               0.007096
                     90,                 1.0802,                 1.2881,                 1.2493,                0.68009,                0.54816,                0.60052,                0.44147,                0.98438,                 1.0214,                 1.1566,               0.007063,               0.007063,               0.007063
                     91,                   1.08,                 1.2848,                 1.2482,                0.68761,                0.54492,                 0.6005,                0.44164,                0.98367,                 1.0207,                 1.1557,                0.00703,                0.00703,                0.00703
                     92,                 1.0809,                 1.2808,                 1.2479,                0.68785,                0.54569,                0.60086,                0.44199,                0.98274,                 1.0203,                 1.1551,               0.006997,               0.006997,               0.006997
                     93,                 1.0767,                 1.2788,                 1.2469,                0.68715,                0.54662,                0.60097,                0.44232,                0.98259,                 1.0201,                 1.1548,               0.006964,               0.006964,               0.006964
                     94,                  1.081,                 1.2779,                 1.2472,                0.69083,                0.54545,                0.60155,                0.44303,                0.98252,                 1.0191,                 1.1544,               0.006931,               0.006931,               0.006931
                     95,                 1.0764,                 1.2785,                 1.2483,                0.68893,                0.54865,                0.60194,                0.44398,                0.98218,                 1.0175,                  1.154,               0.006898,               0.006898,               0.006898
                     96,                 1.0811,                 1.2724,                 1.2462,                0.68805,                0.54826,                0.60261,                0.44436,                0.98212,                 1.0151,                 1.1535,               0.006865,               0.006865,               0.006865
                     97,                 1.0775,                 1.2734,                 1.2449,                0.68612,                 0.5487,                0.60278,                0.44429,                0.98193,                 1.0143,                 1.1531,               0.006832,               0.006832,               0.006832
                     98,                 1.0763,                 1.2679,                 1.2433,                0.68959,                0.54522,                0.60291,                0.44434,                0.98146,                 1.0146,                 1.1526,               0.006799,               0.006799,               0.006799
                     99,                 1.0761,                 1.2733,                 1.2443,                0.68772,                0.54737,                0.60427,                0.44491,                0.98079,                 1.0137,                 1.1518,               0.006766,               0.006766,               0.006766
                    100,                 1.0751,                 1.2682,                  1.243,                0.68506,                0.54938,                 0.6046,                0.44554,                0.98098,                 1.0125,                 1.1516,               0.006733,               0.006733,               0.006733
                    101,                 1.0702,                 1.2679,                 1.2424,                0.67453,                0.55448,                0.60489,                0.44572,                0.98084,                 1.0121,                 1.1513,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.0719,                 1.2664,                 1.2411,                0.67421,                0.55481,                0.60548,                0.44588,                 0.9811,                  1.012,                 1.1514,               0.006667,               0.006667,               0.006667
                    103,                 1.0714,                 1.2663,                 1.2418,                0.66548,                0.56188,                0.60557,                0.44586,                 0.9806,                 1.0114,                 1.1507,               0.006634,               0.006634,               0.006634
                    104,                 1.0727,                 1.2623,                 1.2415,                0.67352,                 0.5567,                0.60603,                0.44632,                0.98022,                 1.0108,                 1.1505,               0.006601,               0.006601,               0.006601
                    105,                 1.0686,                 1.2627,                  1.238,                0.67079,                0.55855,                0.60635,                0.44691,                0.97956,                 1.0091,                 1.1499,               0.006568,               0.006568,               0.006568
                    106,                 1.0714,                 1.2612,                 1.2395,                0.67474,                0.55612,                0.60692,                0.44699,                0.97995,                 1.0077,                   1.15,               0.006535,               0.006535,               0.006535
                    107,                 1.0693,                 1.2553,                 1.2395,                0.66771,                 0.5615,                0.60675,                0.44634,                0.97992,                 1.0075,                   1.15,               0.006502,               0.006502,               0.006502
                    108,                 1.0672,                 1.2541,                 1.2367,                0.67083,                0.56118,                0.60683,                0.44653,                0.97967,                 1.0063,                 1.1496,               0.006469,               0.006469,               0.006469
                    109,                 1.0698,                  1.256,                 1.2384,                0.67443,                0.55863,                0.60684,                0.44695,                0.97894,                 1.0054,                 1.1489,               0.006436,               0.006436,               0.006436
                    110,                 1.0698,                 1.2552,                 1.2373,                0.68143,                0.55698,                0.60796,                  0.448,                0.97888,                 1.0041,                 1.1488,               0.006403,               0.006403,               0.006403
                    111,                 1.0674,                 1.2539,                 1.2373,                0.68716,                0.55366,                 0.6086,                0.44828,                0.97836,                 1.0032,                 1.1484,                0.00637,                0.00637,                0.00637
                    112,                 1.0676,                 1.2517,                 1.2389,                 0.6817,                0.55804,                0.60823,                0.44823,                0.97776,                 1.0027,                 1.1479,               0.006337,               0.006337,               0.006337
                    113,                 1.0679,                 1.2513,                 1.2361,                0.68405,                0.55673,                0.60818,                0.44831,                0.97642,                 1.0021,                 1.1467,               0.006304,               0.006304,               0.006304
