                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                 1.1333,                0.82228,                 1.2948,                0.89534,                0.78087,                0.88016,                0.60623,                 1.1362,                0.78718,                 1.3152,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.1324,                0.81831,                 1.2734,                0.90206,                0.79148,                0.87527,                0.60736,                 1.1353,                0.79755,                 1.3172,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.1322,                0.82655,                 1.2923,                 0.9012,                0.78988,                0.87564,                0.60323,                 1.1481,                0.79666,                 1.3187,               0.008614,               0.008614,               0.008614
                     72,                 1.1145,                 0.8216,                 1.2848,                0.88701,                0.81019,                0.88008,                0.60937,                 1.1197,                0.77292,                 1.3111,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.1289,                0.80401,                 1.2737,                0.90667,                0.78696,                0.88312,                0.61241,                  1.117,                0.76152,                 1.3116,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.1105,                0.78137,                 1.2757,                 0.9073,                0.79564,                0.88589,                0.61246,                 1.1184,                0.75862,                 1.3155,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.1255,                0.81613,                 1.2826,                0.88735,                0.79353,                0.87599,                0.60954,                 1.1109,                0.76403,                 1.2948,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.1161,                0.79318,                 1.2807,                 0.8927,                0.80345,                0.88432,                0.61069,                 1.1259,                0.76587,                 1.2978,               0.008515,               0.008515,               0.008515
                     77,                 1.1411,                0.78889,                 1.2811,                0.87402,                0.81291,                0.88258,                0.61257,                 1.1146,                0.78092,                 1.3046,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.0809,                0.76374,                 1.2457,                0.90188,                0.80121,                  0.878,                0.60638,                 1.1119,                0.77006,                 1.2972,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.1092,                0.79319,                 1.2732,                0.89307,                0.80387,                0.88265,                0.61185,                 1.1202,                0.76939,                  1.304,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.0811,                 0.7775,                 1.2591,                0.90201,                0.78701,                0.88257,                0.61039,                 1.1262,                0.76936,                 1.3104,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.1063,                0.78079,                 1.2709,                 0.8979,                0.79852,                0.87991,                0.61725,                 1.1034,                0.75432,                 1.2928,               0.008416,               0.008416,               0.008416
                     82,                 1.0922,                0.78225,                 1.2542,                0.89984,                0.80551,                0.88505,                0.61578,                 1.1142,                0.75242,                 1.2962,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.1169,                0.78452,                 1.2631,                0.89548,                0.79729,                0.88095,                 0.6148,                 1.1002,                0.74845,                  1.289,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.0953,                0.76497,                 1.2344,                0.90697,                0.79441,                0.88116,                0.61888,                 1.0985,                0.76264,                 1.2824,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.0845,                0.78267,                 1.2664,                0.90212,                0.80099,                0.88906,                 0.6241,                 1.0989,                 0.7471,                 1.2822,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.1021,                0.78772,                 1.2678,                0.87474,                0.80687,                0.88391,                0.61208,                 1.0985,                0.75658,                 1.2919,               0.008317,               0.008317,               0.008317
