                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.3374,                 1.8308,                 1.3864,                0.54722,                0.37169,                0.39788,                0.27153,                 1.2484,                 1.5289,                 1.3119,               0.008911,               0.008911,               0.008911
                     35,                  1.333,                 1.8255,                 1.3822,                0.53982,                0.37175,                 0.4001,                0.27304,                 1.2462,                 1.5225,                 1.3092,               0.008878,               0.008878,               0.008878
                     36,                 1.3374,                 1.8247,                 1.3841,                0.53669,                0.37502,                0.40235,                0.27436,                 1.2448,                 1.5171,                  1.307,               0.008845,               0.008845,               0.008845
                     37,                 1.3293,                 1.8142,                 1.3798,                0.53707,                 0.3755,                  0.404,                0.27544,                 1.2434,                 1.5121,                 1.3047,               0.008812,               0.008812,               0.008812
                     38,                 1.3316,                 1.8148,                 1.3799,                 0.5373,                0.37666,                 0.4056,                 0.2766,                 1.2417,                 1.5072,                 1.3026,               0.008779,               0.008779,               0.008779
                     39,                 1.3304,                 1.8141,                 1.3782,                0.54781,                 0.3808,                0.40713,                  0.278,                   1.24,                 1.5023,                    1.3,               0.008746,               0.008746,               0.008746
                     40,                 1.3293,                 1.8063,                 1.3765,                0.54816,                0.38173,                0.40848,                0.27929,                 1.2387,                 1.4976,                 1.2981,               0.008713,               0.008713,               0.008713
                     41,                 1.3309,                 1.8077,                 1.3747,                0.55886,                0.38035,                0.40996,                0.28034,                 1.2368,                 1.4927,                 1.2957,                0.00868,                0.00868,                0.00868
                     42,                  1.329,                 1.8003,                 1.3733,                 0.5408,                0.38461,                0.41185,                0.28158,                 1.2352,                 1.4884,                 1.2939,               0.008647,               0.008647,               0.008647
                     43,                 1.3221,                 1.7958,                 1.3703,                0.55873,                0.38469,                  0.413,                0.28245,                 1.2338,                 1.4844,                 1.2919,               0.008614,               0.008614,               0.008614
                     44,                 1.3279,                 1.7969,                 1.3707,                0.55583,                0.38586,                0.41386,                 0.2835,                 1.2318,                 1.4801,                 1.2897,               0.008581,               0.008581,               0.008581
                     45,                 1.3257,                 1.7936,                 1.3702,                0.55665,                0.38635,                0.41524,                0.28426,                 1.2309,                 1.4769,                 1.2885,               0.008548,               0.008548,               0.008548
                     46,                 1.3254,                 1.7925,                 1.3686,                0.55222,                0.38861,                0.41714,                0.28559,                 1.2298,                 1.4739,                 1.2871,               0.008515,               0.008515,               0.008515
                     47,                 1.3225,                 1.7858,                 1.3678,                0.56146,                  0.386,                0.41875,                0.28652,                 1.2289,                 1.4703,                  1.286,               0.008482,               0.008482,               0.008482
                     48,                 1.3204,                 1.7808,                 1.3662,                0.55913,                0.38748,                0.41932,                0.28746,                 1.2285,                 1.4669,                 1.2848,               0.008449,               0.008449,               0.008449
                     49,                  1.322,                 1.7844,                 1.3654,                0.55219,                0.39249,                0.41994,                0.28805,                 1.2268,                 1.4641,                  1.283,               0.008416,               0.008416,               0.008416
                     50,                 1.3181,                 1.7801,                 1.3634,                0.55298,                0.39258,                0.42081,                0.28892,                 1.2256,                 1.4607,                 1.2811,               0.008383,               0.008383,               0.008383
