                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.97643,                 1.1441,                 1.2895,                0.78194,                0.70022,                0.78845,                0.57587,                0.99074,                0.90479,                 1.2614,              0.0069904,              0.0069904,              0.0069904
                    154,                0.97219,                  1.152,                 1.2874,                0.78304,                0.69969,                 0.7886,                0.57635,                0.99037,                0.90328,                 1.2608,              0.0069706,              0.0069706,              0.0069706
                    155,                0.96697,                 1.1382,                 1.2875,                0.78386,                0.69966,                0.78892,                0.57718,                0.98968,                0.90219,                 1.2599,              0.0069508,              0.0069508,              0.0069508
                    156,                0.97282,                 1.1414,                 1.2904,                0.78542,                0.69891,                0.78941,                0.57761,                0.98926,                0.90103,                 1.2593,               0.006931,               0.006931,               0.006931
                    157,                0.96705,                 1.1363,                 1.2868,                0.78763,                 0.6976,                0.78989,                0.57776,                0.98855,                0.89998,                 1.2586,              0.0069112,              0.0069112,              0.0069112
                    158,                0.96931,                 1.1317,                 1.2866,                0.78879,                0.69755,                0.79023,                0.57805,                0.98822,                0.89898,                 1.2582,              0.0068914,              0.0068914,              0.0068914
                    159,                0.96419,                 1.1341,                 1.2841,                 0.7883,                0.69741,                0.79054,                0.57836,                0.98785,                0.89779,                 1.2576,              0.0068716,              0.0068716,              0.0068716
                    160,                0.96346,                 1.1274,                 1.2817,                 0.7883,                0.69788,                0.79084,                0.57877,                 0.9877,                0.89634,                 1.2571,              0.0068518,              0.0068518,              0.0068518
                    161,                0.96856,                 1.1288,                 1.2849,                0.78492,                0.70083,                0.79098,                0.57913,                0.98744,                0.89538,                 1.2566,               0.006832,               0.006832,               0.006832
                    162,                 0.9676,                 1.1333,                 1.2833,                0.78571,                0.70123,                0.79132,                0.57955,                0.98734,                0.89418,                 1.2562,              0.0068122,              0.0068122,              0.0068122
                    163,                0.96566,                 1.1336,                 1.2844,                 0.7845,                0.70181,                0.79158,                0.57996,                0.98716,                0.89309,                 1.2558,              0.0067924,              0.0067924,              0.0067924
                    164,                0.96506,                  1.129,                 1.2827,                0.78519,                0.70251,                0.79184,                0.58038,                0.98697,                0.89202,                 1.2553,              0.0067726,              0.0067726,              0.0067726
                    165,                0.96728,                 1.1307,                 1.2849,                0.78726,                0.70184,                0.79203,                0.58084,                 0.9864,                 0.8913,                 1.2548,              0.0067528,              0.0067528,              0.0067528
                    166,                 0.9589,                 1.1197,                 1.2789,                0.78664,                0.70309,                0.79228,                0.58083,                0.98618,                0.89028,                 1.2544,               0.006733,               0.006733,               0.006733
                    167,                0.96207,                  1.125,                 1.2819,                0.78503,                0.70378,                 0.7923,                0.58109,                0.98609,                0.88936,                 1.2541,              0.0067132,              0.0067132,              0.0067132
                    168,                0.95965,                 1.1138,                 1.2797,                0.78591,                0.70436,                0.79269,                0.58129,                0.98558,                0.88849,                 1.2536,              0.0066934,              0.0066934,              0.0066934
                    169,                0.96157,                 1.1184,                 1.2793,                0.78295,                0.70594,                0.79299,                0.58191,                0.98515,                0.88772,                  1.253,              0.0066736,              0.0066736,              0.0066736
                    170,                0.96355,                 1.1158,                 1.2812,                0.78416,                0.70541,                0.79327,                0.58175,                0.98513,                0.88677,                 1.2526,              0.0066538,              0.0066538,              0.0066538
                    171,                 0.9583,                  1.121,                 1.2785,                0.78525,                0.70573,                0.79362,                0.58202,                0.98468,                0.88579,                 1.2519,               0.006634,               0.006634,               0.006634
                    172,                0.96527,                 1.1141,                  1.283,                0.79181,                 0.7026,                0.79385,                0.58244,                0.98437,                0.88507,                 1.2515,              0.0066142,              0.0066142,              0.0066142
                    173,                0.95723,                 1.1175,                 1.2776,                0.79086,                0.70477,                0.79402,                0.58288,                0.98405,                0.88414,                  1.251,              0.0065944,              0.0065944,              0.0065944
                    174,                0.96162,                 1.1107,                 1.2792,                0.78911,                0.70712,                0.79468,                0.58313,                0.98353,                0.88301,                 1.2503,              0.0065746,              0.0065746,              0.0065746
                    175,                0.95633,                 1.1069,                 1.2773,                0.79047,                0.70611,                0.79472,                 0.5831,                0.98324,                0.88211,                   1.25,              0.0065548,              0.0065548,              0.0065548
                    176,                0.95756,                 1.1098,                 1.2793,                0.78961,                0.70643,                0.79514,                0.58341,                0.98279,                0.88109,                 1.2494,               0.006535,               0.006535,               0.006535
                    177,                0.95542,                 1.1126,                 1.2784,                0.78706,                 0.7083,                0.79539,                0.58369,                 0.9824,                0.88028,                 1.2489,              0.0065152,              0.0065152,              0.0065152
                    178,                0.95671,                 1.1075,                 1.2752,                0.78847,                0.70724,                0.79585,                0.58433,                0.98221,                0.87956,                 1.2486,              0.0064954,              0.0064954,              0.0064954
                    179,                0.95456,                 1.1058,                 1.2737,                0.78984,                0.70732,                0.79598,                 0.5841,                0.98201,                0.87871,                 1.2484,              0.0064756,              0.0064756,              0.0064756
                    180,                0.95507,                 1.1079,                  1.272,                0.78948,                0.70713,                0.79614,                0.58459,                 0.9816,                0.87783,                 1.2479,              0.0064558,              0.0064558,              0.0064558
                    181,                0.94938,                 1.0991,                 1.2703,                0.79033,                 0.7068,                0.79659,                0.58495,                0.98124,                0.87683,                 1.2474,               0.006436,               0.006436,               0.006436
                    182,                0.95638,                 1.1076,                 1.2712,                0.79133,                0.70867,                0.79696,                0.58496,                  0.981,                0.87569,                 1.2473,              0.0064162,              0.0064162,              0.0064162
                    183,                0.94976,                 1.1021,                 1.2705,                0.79129,                0.70981,                0.79732,                0.58565,                0.98066,                0.87473,                 1.2468,              0.0063964,              0.0063964,              0.0063964
                    184,                0.95213,                 1.0945,                  1.269,                0.79374,                0.70792,                0.79719,                0.58604,                0.98024,                0.87389,                 1.2463,              0.0063766,              0.0063766,              0.0063766
                    185,                0.94909,                 1.0942,                 1.2686,                0.79298,                0.70888,                0.79719,                0.58612,                0.97991,                  0.873,                 1.2457,              0.0063568,              0.0063568,              0.0063568
                    186,                0.94546,                 1.0858,                 1.2688,                0.79507,                0.70767,                0.79717,                0.58606,                0.97958,                0.87215,                 1.2454,               0.006337,               0.006337,               0.006337
                    187,                0.94351,                 1.0936,                 1.2698,                0.79363,                0.70912,                0.79743,                0.58621,                0.97927,                0.87137,                 1.2449,              0.0063172,              0.0063172,              0.0063172
                    188,                0.94773,                 1.0918,                 1.2658,                0.79601,                0.70788,                0.79784,                0.58656,                0.97893,                0.87061,                 1.2445,              0.0062974,              0.0062974,              0.0062974
                    189,                0.95042,                 1.0959,                 1.2711,                0.79614,                0.70732,                0.79814,                0.58717,                0.97879,                0.86976,                 1.2443,              0.0062776,              0.0062776,              0.0062776
                    190,                0.94995,                 1.0846,                 1.2682,                0.79677,                0.70698,                0.79837,                0.58713,                0.97878,                0.86877,                 1.2441,              0.0062578,              0.0062578,              0.0062578
                    191,                 0.9466,                  1.079,                 1.2652,                0.79729,                0.70619,                0.79864,                0.58764,                0.97845,                0.86802,                 1.2436,               0.006238,               0.006238,               0.006238
                    192,                0.94776,                 1.0858,                 1.2649,                0.79997,                0.70415,                0.79888,                0.58789,                0.97825,                0.86749,                 1.2432,              0.0062182,              0.0062182,              0.0062182
                    193,                0.94884,                 1.0951,                  1.268,                0.79948,                0.70519,                0.79911,                0.58786,                0.97796,                0.86711,                 1.2428,              0.0061984,              0.0061984,              0.0061984
                    194,                0.94421,                 1.0823,                 1.2644,                0.79893,                0.70607,                0.79935,                0.58788,                0.97786,                0.86647,                 1.2425,              0.0061786,              0.0061786,              0.0061786
                    195,                0.94742,                 1.0863,                 1.2649,                 0.7976,                0.70761,                0.79962,                0.58822,                 0.9776,                0.86579,                  1.242,              0.0061588,              0.0061588,              0.0061588
                    196,                0.94506,                 1.0854,                 1.2652,                0.79548,                0.70898,                0.79976,                0.58839,                0.97756,                0.86522,                 1.2419,               0.006139,               0.006139,               0.006139
                    197,                0.94579,                 1.0813,                 1.2628,                0.79491,                0.70998,                0.79988,                0.58893,                0.97745,                0.86425,                 1.2416,              0.0061192,              0.0061192,              0.0061192
                    198,                0.94815,                 1.0794,                  1.265,                0.79398,                0.71001,                0.80012,                0.58891,                0.97709,                 0.8634,                 1.2413,              0.0060994,              0.0060994,              0.0060994
                    199,                0.94348,                 1.0763,                 1.2651,                0.79791,                0.70794,                0.80027,                0.58935,                 0.9769,                0.86266,                 1.2411,              0.0060796,              0.0060796,              0.0060796
                    200,                0.94165,                 1.0716,                 1.2616,                0.80125,                0.70657,                0.80024,                0.58952,                0.97665,                0.86228,                 1.2407,              0.0060598,              0.0060598,              0.0060598
                    201,                0.93937,                  1.073,                 1.2584,                0.79911,                0.70713,                 0.8003,                0.58965,                0.97657,                0.86172,                 1.2406,                0.00604,                0.00604,                0.00604
                    202,                0.94402,                 1.0828,                 1.2643,                0.80233,                 0.7051,                0.80066,                0.58993,                 0.9762,                  0.861,                 1.2401,              0.0060202,              0.0060202,              0.0060202
                    203,                0.94288,                 1.0768,                 1.2625,                0.80157,                0.70594,                0.80091,                0.59038,                0.97578,                0.85994,                 1.2396,              0.0060004,              0.0060004,              0.0060004
                    204,                0.93894,                 1.0702,                 1.2624,                 0.8014,                 0.7061,                0.80114,                0.59061,                 0.9752,                0.85915,                  1.239,              0.0059806,              0.0059806,              0.0059806
                    205,                0.94217,                 1.0744,                 1.2607,                0.80327,                0.70552,                0.80125,                0.59108,                0.97487,                0.85846,                 1.2385,              0.0059608,              0.0059608,              0.0059608
                    206,                0.93787,                 1.0698,                 1.2579,                0.80128,                0.70694,                0.80137,                0.59147,                0.97452,                0.85752,                 1.2381,               0.005941,               0.005941,               0.005941
                    207,                0.94181,                 1.0761,                 1.2603,                0.79996,                0.70757,                0.80153,                 0.5918,                0.97437,                 0.8569,                 1.2378,              0.0059212,              0.0059212,              0.0059212
                    208,                0.93762,                 1.0625,                 1.2565,                0.79993,                0.70749,                 0.8017,                0.59196,                0.97407,                0.85599,                 1.2373,              0.0059014,              0.0059014,              0.0059014
                    209,                0.93857,                 1.0631,                 1.2584,                0.80096,                0.70756,                0.80191,                0.59212,                0.97377,                0.85509,                 1.2371,              0.0058816,              0.0058816,              0.0058816
                    210,                0.93425,                 1.0601,                 1.2564,                0.79018,                0.71548,                 0.8019,                0.59226,                0.97352,                 0.8546,                 1.2367,              0.0058618,              0.0058618,              0.0058618
                    211,                0.93847,                 1.0659,                 1.2602,                0.78669,                0.71936,                0.80223,                0.59245,                0.97333,                0.85417,                 1.2365,               0.005842,               0.005842,               0.005842
                    212,                0.93359,                 1.0651,                 1.2526,                0.78629,                0.71996,                0.80216,                0.59246,                0.97279,                0.85374,                 1.2359,              0.0058222,              0.0058222,              0.0058222
                    213,                0.93512,                 1.0615,                 1.2547,                0.78726,                0.71984,                0.80229,                0.59308,                0.97219,                0.85333,                 1.2353,              0.0058024,              0.0058024,              0.0058024
                    214,                0.93066,                 1.0546,                 1.2539,                0.78733,                0.72068,                0.80233,                0.59338,                0.97176,                0.85282,                 1.2349,              0.0057826,              0.0057826,              0.0057826
                    215,                0.93621,                 1.0578,                 1.2575,                0.78578,                0.72209,                 0.8027,                0.59351,                0.97153,                0.85192,                 1.2345,              0.0057628,              0.0057628,              0.0057628
                    216,                0.93455,                  1.058,                 1.2544,                0.78524,                0.72356,                0.80271,                0.59387,                0.97128,                0.85137,                 1.2343,               0.005743,               0.005743,               0.005743
                    217,                0.93723,                 1.0585,                 1.2551,                0.78667,                0.72228,                0.80291,                0.59407,                 0.9709,                 0.8509,                 1.2338,              0.0057232,              0.0057232,              0.0057232
                    218,                0.93124,                 1.0534,                 1.2517,                 0.7859,                0.72288,                0.80308,                0.59431,                0.97074,                0.85029,                 1.2335,              0.0057034,              0.0057034,              0.0057034
                    219,                0.93308,                 1.0478,                 1.2516,                0.78754,                0.72388,                0.80338,                0.59431,                0.97047,                0.84981,                  1.233,              0.0056836,              0.0056836,              0.0056836
                    220,                   0.93,                 1.0543,                 1.2523,                0.78859,                0.72379,                0.80332,                0.59436,                0.97045,                 0.8491,                 1.2328,              0.0056638,              0.0056638,              0.0056638
                    221,                0.92971,                 1.0511,                 1.2504,                0.79086,                0.72156,                 0.8036,                0.59448,                0.97013,                0.84852,                 1.2323,               0.005644,               0.005644,               0.005644
                    222,                0.93273,                 1.0561,                  1.252,                0.79163,                0.72231,                0.80382,                0.59429,                0.96981,                 0.8479,                 1.2318,              0.0056242,              0.0056242,              0.0056242
                    223,                 0.9287,                 1.0487,                 1.2479,                0.78891,                0.72345,                0.80387,                 0.5944,                0.97006,                0.84735,                  1.232,              0.0056044,              0.0056044,              0.0056044
                    224,                0.92862,                 1.0467,                  1.247,                0.79141,                0.72204,                0.80386,                0.59451,                0.96977,                0.84668,                 1.2315,              0.0055846,              0.0055846,              0.0055846
                    225,                0.93432,                 1.0516,                 1.2536,                0.79009,                0.72301,                0.80386,                 0.5947,                0.96958,                0.84599,                 1.2314,              0.0055648,              0.0055648,              0.0055648
                    226,                0.92194,                 1.0408,                 1.2449,                0.78935,                 0.7249,                0.80426,                0.59488,                0.96923,                0.84564,                 1.2309,               0.005545,               0.005545,               0.005545
                    227,                0.92896,                 1.0484,                 1.2494,                0.78693,                0.72681,                0.80415,                0.59529,                0.96886,                0.84512,                 1.2305,              0.0055252,              0.0055252,              0.0055252
                    228,                0.92523,                 1.0377,                  1.248,                0.79096,                0.72296,                0.80428,                0.59555,                0.96856,                0.84456,                 1.2301,              0.0055054,              0.0055054,              0.0055054
                    229,                0.92403,                 1.0373,                 1.2497,                0.78321,                0.73025,                0.80449,                0.59576,                0.96827,                0.84391,                 1.2298,              0.0054856,              0.0054856,              0.0054856
                    230,                0.92698,                 1.0398,                  1.247,                0.79547,                 0.7194,                0.80464,                0.59576,                0.96826,                0.84352,                 1.2296,              0.0054658,              0.0054658,              0.0054658
                    231,                0.92607,                 1.0386,                 1.2434,                0.78505,                0.73047,                0.80489,                0.59592,                0.96776,                 0.8428,                 1.2289,               0.005446,               0.005446,               0.005446
                    232,                0.93368,                 1.0482,                 1.2506,                0.78359,                0.73156,                0.80478,                0.59599,                0.96745,                0.84213,                 1.2287,              0.0054262,              0.0054262,              0.0054262
                    233,                0.92186,                  1.039,                 1.2457,                0.78346,                0.73163,                0.80513,                0.59617,                0.96731,                0.84147,                 1.2285,              0.0054064,              0.0054064,              0.0054064
                    234,                0.92212,                 1.0353,                  1.244,                0.78278,                0.73229,                0.80561,                0.59624,                0.96701,                0.84111,                  1.228,              0.0053866,              0.0053866,              0.0053866
                    235,                0.92118,                 1.0302,                 1.2469,                0.78336,                0.73201,                0.80562,                0.59697,                0.96678,                0.84045,                 1.2277,              0.0053668,              0.0053668,              0.0053668
                    236,                0.92616,                 1.0348,                 1.2471,                0.78585,                0.72967,                0.80563,                0.59694,                 0.9665,                 0.8397,                 1.2272,               0.005347,               0.005347,               0.005347
                    237,                0.92276,                  1.034,                 1.2444,                0.78746,                0.72874,                0.80567,                0.59701,                0.96625,                0.83886,                 1.2268,              0.0053272,              0.0053272,              0.0053272
                    238,                0.92185,                 1.0301,                  1.244,                0.78993,                0.72783,                0.80602,                0.59722,                0.96625,                0.83813,                 1.2265,              0.0053074,              0.0053074,              0.0053074
                    239,                0.91905,                 1.0319,                 1.2451,                0.78654,                0.73109,                0.80608,                0.59754,                0.96626,                0.83762,                 1.2263,              0.0052876,              0.0052876,              0.0052876
                    240,                0.91797,                 1.0258,                 1.2423,                0.78932,                   0.73,                 0.8063,                 0.5977,                0.96616,                0.83714,                 1.2261,              0.0052678,              0.0052678,              0.0052678
                    241,                0.91921,                 1.0255,                 1.2391,                0.78599,                0.73286,                0.80607,                0.59776,                0.96608,                0.83673,                 1.2259,               0.005248,               0.005248,               0.005248
                    242,                0.92073,                 1.0354,                 1.2464,                0.78506,                 0.7324,                0.80624,                0.59805,                0.96617,                0.83607,                 1.2259,              0.0052282,              0.0052282,              0.0052282
                    243,                0.92039,                 1.0246,                 1.2409,                0.78622,                0.73214,                0.80661,                0.59793,                0.96596,                0.83544,                 1.2254,              0.0052084,              0.0052084,              0.0052084
                    244,                0.92017,                 1.0244,                 1.2425,                0.78956,                0.72907,                0.80665,                0.59787,                0.96599,                 0.8348,                 1.2254,              0.0051886,              0.0051886,              0.0051886
                    245,                0.91664,                 1.0271,                 1.2416,                 0.7846,                0.73429,                0.80687,                0.59815,                0.96601,                0.83421,                 1.2253,              0.0051688,              0.0051688,              0.0051688
                    246,                 0.9157,                 1.0228,                 1.2381,                0.79079,                0.72859,                0.80712,                0.59859,                0.96571,                0.83376,                  1.225,               0.005149,               0.005149,               0.005149
                    247,                0.91533,                 1.0205,                 1.2363,                0.79006,                0.72801,                0.80705,                0.59861,                 0.9657,                0.83322,                 1.2248,              0.0051292,              0.0051292,              0.0051292
                    248,                0.91804,                 1.0183,                 1.2419,                0.79157,                0.72809,                 0.8072,                0.59915,                0.96557,                0.83282,                 1.2245,              0.0051094,              0.0051094,              0.0051094
                    249,                0.91992,                 1.0137,                 1.2396,                0.79169,                0.72877,                0.80736,                0.59907,                0.96548,                0.83248,                 1.2243,              0.0050896,              0.0050896,              0.0050896
                    250,                0.92042,                 1.0181,                 1.2381,                0.79091,                0.72979,                0.80756,                0.59916,                0.96555,                0.83205,                  1.224,              0.0050698,              0.0050698,              0.0050698
                    251,                0.91545,                 1.0098,                 1.2374,                0.79314,                0.72741,                0.80771,                0.59952,                0.96547,                 0.8317,                 1.2237,                0.00505,                0.00505,                0.00505
                    252,                0.91564,                 1.0112,                 1.2377,                0.79493,                0.72611,                0.80788,                0.59951,                0.96524,                0.83168,                 1.2234,              0.0050302,              0.0050302,              0.0050302
                    253,                0.91383,                 1.0088,                 1.2354,                0.79496,                0.72824,                0.80799,                0.59999,                0.96517,                0.83127,                 1.2232,              0.0050104,              0.0050104,              0.0050104
                    254,                0.90961,                 1.0092,                 1.2324,                0.79647,                0.72983,                0.80864,                 0.6002,                0.96499,                0.83104,                 1.2231,              0.0049906,              0.0049906,              0.0049906
                    255,                0.91458,                 1.0137,                 1.2381,                  0.797,                0.73071,                 0.8088,                0.60063,                0.96457,                0.83076,                 1.2227,              0.0049708,              0.0049708,              0.0049708
                    256,                0.91366,                 1.0091,                 1.2364,                0.79557,                0.73237,                0.80913,                0.60027,                0.96461,                0.83031,                 1.2226,               0.004951,               0.004951,               0.004951
                    257,                0.91213,                 1.0126,                 1.2363,                0.79497,                0.73152,                0.80905,                0.60069,                0.96454,                0.82968,                 1.2226,              0.0049312,              0.0049312,              0.0049312
                    258,                0.91048,                 1.0065,                 1.2313,                0.79374,                0.73268,                0.80904,                0.60066,                0.96439,                0.82913,                 1.2225,              0.0049114,              0.0049114,              0.0049114
                    259,                0.91012,                 1.0044,                 1.2322,                0.79701,                0.73151,                0.80937,                 0.6007,                0.96435,                0.82855,                 1.2221,              0.0048916,              0.0048916,              0.0048916
                    260,                0.91392,                 1.0044,                 1.2361,                 0.7953,                  0.732,                0.80938,                0.60074,                0.96435,                0.82774,                  1.222,              0.0048718,              0.0048718,              0.0048718
                    261,                0.90918,                 1.0037,                 1.2328,                  0.795,                0.73175,                0.80932,                0.60101,                0.96422,                 0.8271,                 1.2218,               0.004852,               0.004852,               0.004852
                    262,                0.90664,                0.99903,                 1.2291,                0.79611,                0.73063,                0.80942,                0.60104,                 0.9639,                0.82663,                 1.2215,              0.0048322,              0.0048322,              0.0048322
                    263,                0.90901,                 1.0049,                 1.2336,                0.79547,                0.72995,                0.80927,                0.60103,                0.96376,                 0.8261,                 1.2213,              0.0048124,              0.0048124,              0.0048124
                    264,                 0.9075,                 1.0008,                 1.2323,                0.79567,                0.73064,                0.80963,                0.60109,                0.96344,                0.82577,                 1.2211,              0.0047926,              0.0047926,              0.0047926
                    265,                0.91026,                0.99851,                 1.2338,                0.79657,                0.72969,                0.80965,                0.60093,                  0.963,                0.82511,                 1.2207,              0.0047728,              0.0047728,              0.0047728
                    266,                0.90559,                 1.0004,                 1.2298,                0.79351,                0.73158,                0.80981,                0.60111,                0.96275,                0.82452,                 1.2204,               0.004753,               0.004753,               0.004753
                    267,                0.90228,                0.99427,                 1.2312,                 0.7915,                  0.734,                0.80983,                0.60116,                0.96258,                0.82405,                 1.2201,              0.0047332,              0.0047332,              0.0047332
                    268,                0.90602,                0.99252,                 1.2293,                0.79107,                0.73444,                0.80956,                 0.6014,                0.96241,                0.82357,                 1.2198,              0.0047134,              0.0047134,              0.0047134
                    269,                0.90487,                  0.995,                 1.2284,                0.80438,                0.72195,                0.80945,                 0.6014,                0.96231,                0.82331,                 1.2196,              0.0046936,              0.0046936,              0.0046936
                    270,                0.90677,                0.99474,                 1.2307,                 0.8062,                0.72134,                0.80945,                0.60137,                0.96228,                0.82289,                 1.2195,              0.0046738,              0.0046738,              0.0046738
                    271,                0.89768,                0.99091,                 1.2274,                0.79759,                0.72791,                0.80936,                0.60163,                0.96225,                0.82254,                 1.2194,               0.004654,               0.004654,               0.004654
                    272,                0.90239,                0.99406,                 1.2267,                0.79495,                0.72998,                0.80988,                0.60193,                0.96181,                0.82211,                 1.2188,              0.0046342,              0.0046342,              0.0046342
                    273,                0.90252,                0.98974,                 1.2261,                0.79747,                0.72816,                0.81018,                0.60229,                0.96175,                0.82167,                 1.2188,              0.0046144,              0.0046144,              0.0046144
                    274,                0.89871,                0.98906,                 1.2247,                0.79799,                 0.7273,                0.81048,                0.60205,                0.96144,                0.82118,                 1.2184,              0.0045946,              0.0045946,              0.0045946
                    275,                 0.8983,                0.98169,                 1.2228,                0.79917,                0.72684,                0.81023,                0.60264,                0.96147,                0.82058,                 1.2182,              0.0045748,              0.0045748,              0.0045748
                    276,                0.90293,                0.98576,                 1.2252,                0.79928,                0.72787,                 0.8104,                0.60267,                0.96144,                0.81999,                 1.2181,               0.004555,               0.004555,               0.004555
                    277,                0.89979,                0.98264,                 1.2227,                 0.7969,                0.72785,                0.81024,                0.60262,                0.96117,                0.81978,                  1.218,              0.0045352,              0.0045352,              0.0045352
                    278,                0.90102,                0.98128,                  1.225,                0.79597,                 0.7305,                0.81042,                0.60249,                0.96098,                0.81941,                 1.2178,              0.0045154,              0.0045154,              0.0045154
                    279,                0.89731,                0.98346,                 1.2242,                0.79936,                0.72832,                0.81044,                0.60262,                 0.9608,                0.81893,                 1.2176,              0.0044956,              0.0044956,              0.0044956
                    280,                0.89921,                0.98122,                 1.2256,                0.79835,                0.72871,                0.81034,                0.60238,                0.96076,                0.81906,                 1.2176,              0.0044758,              0.0044758,              0.0044758
                    281,                0.89901,                0.98271,                 1.2246,                0.79973,                0.72827,                0.81029,                0.60245,                0.96062,                0.81875,                 1.2174,               0.004456,               0.004456,               0.004456
                    282,                0.89396,                0.98426,                 1.2219,                0.80015,                0.72857,                 0.8103,                0.60192,                0.96055,                0.81823,                 1.2173,              0.0044362,              0.0044362,              0.0044362
                    283,                0.89668,                0.98157,                  1.222,                0.80858,                0.72299,                0.81029,                0.60218,                0.96055,                0.81806,                 1.2171,              0.0044164,              0.0044164,              0.0044164
                    284,                0.89408,                 0.9768,                 1.2211,                0.80916,                0.72148,                0.80996,                 0.6023,                0.96047,                0.81777,                 1.2171,              0.0043966,              0.0043966,              0.0043966
                    285,                 0.8978,                0.97949,                 1.2229,                0.80906,                0.72142,                0.80993,                0.60231,                0.96042,                0.81732,                 1.2168,              0.0043768,              0.0043768,              0.0043768
                    286,                0.89527,                 0.9807,                 1.2234,                0.81115,                0.72143,                0.80987,                0.60258,                0.96046,                0.81723,                 1.2168,               0.004357,               0.004357,               0.004357
                    287,                 0.9007,                0.98467,                 1.2267,                 0.8098,                  0.722,                0.80994,                0.60246,                0.96026,                0.81671,                 1.2166,              0.0043372,              0.0043372,              0.0043372
                    288,                0.88886,                 0.9682,                 1.2196,                0.80453,                0.72599,                0.81033,                0.60263,                0.96017,                0.81642,                 1.2165,              0.0043174,              0.0043174,              0.0043174
                    289,                0.89143,                 0.9673,                 1.2175,                0.80622,                0.72584,                 0.8101,                0.60302,                0.95983,                0.81574,                  1.216,              0.0042976,              0.0042976,              0.0042976
                    290,                0.89365,                0.96418,                   1.22,                0.80554,                0.72733,                0.81044,                0.60312,                0.96007,                0.81542,                 1.2161,              0.0042778,              0.0042778,              0.0042778
                    291,                0.89008,                0.96855,                 1.2203,                0.80336,                0.72941,                0.81053,                0.60301,                 0.9604,                0.81525,                 1.2162,               0.004258,               0.004258,               0.004258
                    292,                0.89485,                0.97264,                 1.2209,                0.80086,                0.73038,                0.81073,                 0.6029,                0.96063,                0.81479,                 1.2162,              0.0042382,              0.0042382,              0.0042382
                    293,                0.88718,                0.96411,                 1.2165,                0.80184,                0.72952,                0.81102,                0.60311,                0.96033,                0.81434,                 1.2159,              0.0042184,              0.0042184,              0.0042184
                    294,                0.89112,                0.96697,                 1.2185,                0.80131,                0.72937,                0.81073,                0.60297,                0.96032,                0.81388,                 1.2156,              0.0041986,              0.0041986,              0.0041986
                    295,                 0.8888,                0.96215,                 1.2188,                0.79843,                0.73153,                0.81115,                0.60352,                0.96024,                0.81373,                 1.2154,              0.0041788,              0.0041788,              0.0041788
                    296,                0.89046,                0.96708,                 1.2194,                0.80068,                 0.7305,                0.81091,                0.60349,                0.96039,                0.81343,                 1.2154,               0.004159,               0.004159,               0.004159
                    297,                0.88455,                0.96136,                 1.2176,                0.79814,                0.73274,                0.81088,                0.60368,                0.96017,                0.81335,                 1.2151,              0.0041392,              0.0041392,              0.0041392
                    298,                0.88643,                0.95914,                 1.2163,                0.79928,                0.73011,                0.81088,                0.60415,                0.96003,                0.81308,                  1.215,              0.0041194,              0.0041194,              0.0041194
                    299,                0.88806,                0.95699,                 1.2129,                0.79893,                0.73172,                 0.8109,                0.60408,                0.95986,                0.81297,                 1.2148,              0.0040996,              0.0040996,              0.0040996
                    300,                0.88622,                0.95825,                 1.2165,                0.79518,                0.73478,                0.81079,                0.60434,                0.95998,                0.81255,                 1.2149,              0.0040798,              0.0040798,              0.0040798
                    301,                0.88851,                0.95946,                 1.2156,                0.79291,                0.73635,                0.81083,                0.60422,                0.95977,                0.81213,                 1.2147,                0.00406,                0.00406,                0.00406
                    302,                0.88133,                0.95573,                 1.2105,                0.79356,                0.73492,                0.81066,                0.60434,                0.95958,                0.81188,                 1.2146,              0.0040402,              0.0040402,              0.0040402
                    303,                0.88616,                0.95593,                 1.2153,                0.79463,                0.73474,                0.81099,                0.60414,                0.95945,                0.81148,                 1.2144,              0.0040204,              0.0040204,              0.0040204
                    304,                0.88176,                0.94841,                 1.2099,                0.79634,                0.73452,                0.81133,                0.60431,                0.95935,                0.81124,                 1.2143,              0.0040006,              0.0040006,              0.0040006
                    305,                0.88324,                 0.9551,                 1.2103,                0.79723,                0.73427,                0.81106,                 0.6044,                0.95921,                 0.8113,                 1.2141,              0.0039808,              0.0039808,              0.0039808
                    306,                0.88024,                0.94764,                 1.2096,                0.79697,                0.73492,                0.81112,                0.60461,                  0.959,                0.81134,                 1.2139,               0.003961,               0.003961,               0.003961
                    307,                0.88701,                0.95345,                 1.2131,                0.80081,                0.73305,                0.81088,                0.60442,                0.95885,                0.81123,                 1.2136,              0.0039412,              0.0039412,              0.0039412
                    308,                0.88514,                0.94525,                  1.212,                0.80354,                0.73092,                0.81115,                0.60486,                0.95899,                0.81092,                 1.2137,              0.0039214,              0.0039214,              0.0039214
                    309,                0.88114,                0.94364,                 1.2088,                0.80472,                0.73079,                0.81127,                 0.6044,                0.95896,                0.81092,                 1.2136,              0.0039016,              0.0039016,              0.0039016
                    310,                 0.8843,                0.95077,                 1.2133,                 0.8077,                0.72852,                0.81148,                0.60484,                0.95881,                0.81069,                 1.2135,              0.0038818,              0.0038818,              0.0038818
